title,price,url,source_page
Perlas de Perfume Downy Paradise Aroma Tropical 345 g,$219.00,https://www.walmart.com.mx/ip/perlas-de-perfume-downy-paradise-aroma-tropical-345-g/00003077210867?athbdg=L1504,walmart_page_3
Mascarilla Garnier Fructis Hairfood Piña para cabello largo y frágil,$102.00,https://www.walmart.com.mx/ip/mascarilla-garnier-fructis-hairfood-pina-para-cabello-largo-y-fragil/00750955287663?athbdg=L1504,walmart_page_3
Laptop HP 15-fc0043la AMD Ryzen 3 8GB RAM 512GB SSD,"$7,999.00",https://www.walmart.com.mx/ip/laptop-hp-15-fc0043la-amd-ryzen-3-8gb-ram-512gb-ssd/00019812284368?athbdg=L1300,walmart_page_3
Tinte para cabello Nutrisse Oleos sin amoniaco 5.0 castaño claro,$105.00,https://www.walmart.com.mx/ip/tinte-para-cabello-nutrisse-oleos-sin-amoniaco-5-0-castano-claro/00750955287069?athbdg=L1504,walmart_page_3
TENIS DAMA LEVI´S 0405890018 SIMIPIEL BLANCO Levis  405890018,$469.00,https://www.walmart.com.mx/ip/tenis-dama-levi-s-0405890018-simipiel-blanco-levis-405890018/00750024092490?athbdg=L1300,walmart_page_3
Suavizante de Telas Suavitel Momentos Mágicos Caricia Irresistible 2.8 L,$116.00,https://www.walmart.com.mx/ip/suavizante-de-telas-suavitel-momentos-magicos-caricia-irresistible-2-8-l/00750954669333?athbdg=L1504,walmart_page_3
Tinte para cabello Garnier Nutrisse 57 caramelo,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-57-caramelo/00750183910012?athbdg=L1504,walmart_page_3
Laptop Lenovo IdeaPad NB IP Slim 3 15IAH8 I5 8GB 512GB Touch Gris más mochila,"$10,499.00",https://www.walmart.com.mx/ip/laptop-lenovo-ideapad-nb-ip-slim-3-15iah8-i5-8gb-512gb-touch-gris-mas-mochila/00019753099126?athbdg=L1300,walmart_page_3
"Sala Esquinera en U El Bazar Store Hera Gris Oxford 160x275x215 cm, 4 Salas en 1, Tela Lino nacional, Modular","$13,389.00",https://www.walmart.com.mx/ip/sala-esquinera-en-u-el-bazar-store-hera-gris-oxford-160x275x215-cm-4-salas-en-1-tela-lino-nacional-modular/00046175455207?athbdg=L1300,walmart_page_3
Cepillo Dental Colgate 360° Black Protección y Salud para Toda tu Boca 2 pzas,$72.00,https://www.walmart.com.mx/ip/cepillo-dental-colgate-360-black-proteccion-y-salud-para-toda-tu-boca-2-pzas/00750954606546?athbdg=L1504,walmart_page_3
Colchon individual Duna Restonic colleccion Duna Random,"$2,239.00",https://www.walmart.com.mx/ip/colchon-individual-duna-restonic-colleccion-duna-random/00046952193318?athbdg=L1300,walmart_page_3
Cubot King Kong 9 Dual Sim 256 Gb 12 Gb Ram Black Desbloqueado,"$4,269.00",https://www.walmart.com.mx/ip/cubot-king-kong-9-dual-sim-256-gb-12-gb-ram-black-desbloqueado/00692413671922?athbdg=L1300,walmart_page_3
Jbl Partybox Ultimate 1100w Wireless Party Speaker,"$22,099.00",https://www.walmart.com.mx/ip/jbl-partybox-ultimate-1100w-wireless-party-speaker/00005003639610?athbdg=L1300,walmart_page_3
Tinte para cabello Nutrisse Oleos sin amoniaco 4.0 castaño,$97.00,https://www.walmart.com.mx/ip/tinte-para-cabello-nutrisse-oleos-sin-amoniaco-4-0-castano/00750955287070?athbdg=L1504,walmart_page_3
Consola Play Station 5 Digital 1 TB Sony,"$9,399.00",https://www.walmart.com.mx/ip/consola-play-station-5-digital-1-tb-sony/00071171957337?athbdg=L1300,walmart_page_3
Aire Minisplit 110v Mirage NEX 1 Tonelada 12000 btu Solo Frio,"$5,239.00",https://www.walmart.com.mx/ip/aire-minisplit-110v-mirage-nex-1-tonelada-12000-btu-solo-frio/00046192856994?athbdg=L1300,walmart_page_3
Jabón Zote en barra rosa 400 g,$22.00,https://www.walmart.com.mx/ip/jabon-zote-en-barra-rosa-400-g/00750102600567?athbdg=L1300,walmart_page_3
Tinte para cabello Garnier Nutrisse 67 chocolate,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-67-chocolate/00750183911025?athbdg=L1504,walmart_page_3
Versace Eros 100 Ml Edt Spray,$931.00,https://www.walmart.com.mx/ip/versace-eros-100-ml-edt-spray/00679944279005?athbdg=L1300,walmart_page_3
Tinte para cabello Garnier Nutrisse 53 nuez,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-53-nuez/00750102720956?athbdg=L1504,walmart_page_3
Tinte para cabello L'Oréal Excellence Sin Amoníaco 7u rubio universal,$129.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-excellence-sin-amoniaco-7u-rubio-universal/00750955287820?athbdg=L1504,walmart_page_3
Tinte para cabello Garnier Nutrisse 73 miel,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-73-miel/00750102720921?athbdg=L1504,walmart_page_3
Pañales Rascal + Friends premium etapa 4 unisex 34 pzas,$240.00,https://www.walmart.com.mx/ip/panales-rascal-friends-premium-etapa-4-unisex-34-pzas/00081000541051?athbdg=L1504,walmart_page_3
Tinte para cabello L'Oréal Imédia Excellence creme 5.7 chocolate caramelo,$111.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-imedia-excellence-creme-5-7-chocolate-caramelo/00750955290072?athbdg=L1504,walmart_page_3
Juego de Comedor Mesa Tablero de Madera con 6 Sillas Madesa Marrón/Negro/Silver Britney,"$10,249.00",https://www.walmart.com.mx/ip/juego-de-comedor-mesa-tablero-de-madera-con-6-sillas-madesa-marron-negro-silver-britney/00789176095007?athbdg=L1300,walmart_page_3
Aceite vegetal 1-2-3 1 l,$41.00,https://www.walmart.com.mx/ip/aceite-vegetal-1-2-3-1-l/00000007500234?athbdg=L1300,walmart_page_3
Mini Trampolín Athletic Works 3 Pies Negro,$599.00,https://www.walmart.com.mx/ip/mini-trampolin-athletic-works-3-pies-negro/00697039064016?athbdg=L1300,walmart_page_3
Pistaches Wonderful tostados con sal 227 g,$115.00,https://www.walmart.com.mx/ip/pistaches-wonderful-tostados-con-sal-227-g/00001411391047?athbdg=L6000,walmart_page_4
Alimento para niños Gerber a partir de los 12 meses varios sabores 5 pzas,$82.00,https://www.walmart.com.mx/ip/alimento-para-ninos-gerber-a-partir-de-los-12-meses-varios-sabores-5-pzas/00750647511176?athbdg=L1300,walmart_page_4
Aceite Nutrioli puro de soya 946 ml,$40.00,https://www.walmart.com.mx/ip/aceite-nutrioli-puro-de-soya-946-ml/00750103912014?athbdg=L1510,walmart_page_4
Bebida gasificada San Pellegrino Naturali melograno & arancia 330 ml,$34.00,https://www.walmart.com.mx/ip/bebida-gasificada-san-pellegrino-naturali-melograno-arancia-330-ml/00800227054683?athbdg=L1504,walmart_page_4
Tinte permanente para cabello L'Oréal Paris Excellence Tono 7.11 Rubio Cenizo Profundo,$110.00,https://www.walmart.com.mx/ip/tinte-permanente-para-cabello-l-oreal-paris-excellence-tono-7-11-rubio-cenizo-profundo/00750955291179?athbdg=L1504,walmart_page_4
Colchón Individual En Caja Kingshouse Espuma Alta Densidad Memory Foam 190x100x12cm Blanco Individual,"$1,239.00",https://www.walmart.com.mx/ip/colchon-individual-en-caja-kingshouse-espuma-alta-densidad-memory-foam-190x100x12cm-blanco-individual/00750645214032?athbdg=L1300,walmart_page_4
Quitamanchas Dr Beckmann desodorante y sudor 250 ml,$97.00,https://www.walmart.com.mx/ip/quitamanchas-dr-beckmann-desodorante-y-sudor-250-ml/00400845545861?athbdg=L1506,walmart_page_4
Tinte para cabello Garnier Nutrisse 41 café delicia,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-41-cafe-delicia/00750183912999?athbdg=L1504,walmart_page_4
Tinte para cabello Garnier Nutrisse 40 moca,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-40-moca/00750102720958?athbdg=L1504,walmart_page_4
Tinte para cabello Garnier Nutrisse 71 vainilla,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-71-vainilla/00750102722178?athbdg=L1504,walmart_page_4
Microondas Midea 0.7 Pies Cúbicos Silver,"$1,429.00",https://www.walmart.com.mx/ip/microondas-midea-0-7-pies-cubicos-silver/00694427166163?athbdg=L1300,walmart_page_4
Tinte para cabello Nutrisse Oleos sin amoniaco 7.12 rubio cenizo nacarado,$97.00,https://www.walmart.com.mx/ip/tinte-para-cabello-nutrisse-oleos-sin-amoniaco-7-12-rubio-cenizo-nacarado/00750955287063?athbdg=L1504,walmart_page_4
Laptop Asus Vivobook Go E1404FA-NK341W AMD Ryzen 5 7th 8GB 512GB Negro,"$8,689.00",https://www.walmart.com.mx/ip/laptop-asus-vivobook-go-e1404fa-nk341w-amd-ryzen-5-7th-8gb-512gb-negro/00019710557052?athbdg=L1300,walmart_page_4
Tinte para cabello Nutrisse Oleos sin amoniaco 3.0 castaño oscuro,$97.00,https://www.walmart.com.mx/ip/tinte-para-cabello-nutrisse-oleos-sin-amoniaco-3-0-castano-oscuro/00750955287071?athbdg=L1504,walmart_page_4
Bocina Inteligente Echo Dot 5 Wifi Bluetooth Tipo Esfera Negro,"$1,200.00",https://www.walmart.com.mx/ip/bocina-inteligente-echo-dot-5-wifi-bluetooth-tipo-esfera-negro/00084008050365?athbdg=L1300,walmart_page_4
Tinte para cabello Garnier Nutrisse coloríssimos 280 negro zafiro,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-colorissimos-280-negro-zafiro/00750955262438?athbdg=L1504,walmart_page_4
Urna Cafetera Hamilton Beach 45 Tazas Acero Inox,"$1,069.00",https://www.walmart.com.mx/ip/urna-cafetera-hamilton-beach-45-tazas-acero-inox/00004009440519?athbdg=L1300,walmart_page_4
Tinte para cabello Garnier Nutrisse 28 arándano,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-28-arandano/00750955284405?athbdg=L1504,walmart_page_4
Quitamanchas Dr Beckmann El Mago 5  desodorante óxido y sudor 50 ml,$55.00,https://www.walmart.com.mx/ip/quitamanchas-dr-beckmann-el-mago-5-desodorante-oxido-y-sudor-50-ml/00400845539451?athbdg=L1504,walmart_page_4
Tinte para cabello Garnier Nutrisse 50 castaña,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-50-castana/00750102720954?athbdg=L1504,walmart_page_4
Pañales Kleenbebe Movilastic Etapa 6 Unisex 40 piezas,$240.00,https://www.walmart.com.mx/ip/panales-kleenbebe-movilastic-etapa-6-unisex-40-piezas/00750642566189?athbdg=L1504,walmart_page_4
Estufa Atvio 30 Pulgadas 6 Quemadores con Capelo Plateado 30SMG6G066LSM,"$8,990.00",https://www.walmart.com.mx/ip/estufa-atvio-30-pulgadas-6-quemadores-con-capelo-plateado-30smg6g066lsm/00694427167551?athbdg=L6000,walmart_page_4
"Acondicionador L'Oréal Paris Sellador de Liso, Anti frizz 72hrs 680ml",$157.00,https://www.walmart.com.mx/ip/acondicionador-l-oreal-paris-sellador-de-liso-anti-frizz-72hrs-680ml/00750955296152?athbdg=L1504,walmart_page_4
Galletas Marías 720 g,$64.00,https://www.walmart.com.mx/ip/galletas-marias-720-g/00750047801840?athbdg=L1300,walmart_page_4
Tinte para cabello Garnier Nutrisse 45 tamarindo,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-45-tamarindo/00750102723611?athbdg=L1504,walmart_page_4
Tinte para cabello L'Oréal Imédia Excellence 810 rubio claro cenizo profundo,$110.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-imedia-excellence-810-rubio-claro-cenizo-profundo/00750955291084?athbdg=L1504,walmart_page_4
Tinte para cabello Garnier Nutrisse coloríssimos 121 azahar,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-colorissimos-121-azahar/00750607895993?athbdg=L1504,walmart_page_4
Tinte para cabello Garnier Nutrisse coloríssimos 4460 borgoña,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-colorissimos-4460-borgona/00750955290109?athbdg=L1504,walmart_page_4
PAQUETE DE 4 LLANTAS 205/55 R16 CONTINENTAL ULTRACONTACT 91V,"$7,099.00",https://www.walmart.com.mx/ip/paquete-de-4-llantas-205-55-r16-continental-ultracontact-91v/00046637133336?athbdg=L1300,walmart_page_4
Juego 4 Maletas De Viaje Rigidas Ruedas 360 Bolsas De Viaje Rumbo azul,"$2,109.00",https://www.walmart.com.mx/ip/juego-4-maletas-de-viaje-rigidas-ruedas-360-bolsas-de-viaje-rumbo-azul/00750645212750?athbdg=L1300,walmart_page_4
Tinte para cabello L'Oréal Imédia Excellence 6.1 rubio oscuro cenizo,$110.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-imedia-excellence-6-1-rubio-oscuro-cenizo/00750102727513?athbdg=L1504,walmart_page_4
Vaseline Lip Therapy original,$80.00,https://www.walmart.com.mx/ip/vaseline-lip-therapy-original/00030521020677?athbdg=L1504,walmart_page_4
Refrigerador LG 29 Pies French Door Negro GM39BT,"$18,490.00",https://www.walmart.com.mx/ip/refrigerador-lg-29-pies-french-door-negro-gm39bt/00880608494458?athbdg=L1300,walmart_page_4
Mascarilla tratamiento capilar Fructis Hair Food 350 ml,$102.00,https://www.walmart.com.mx/ip/mascarilla-tratamiento-capilar-fructis-hair-food-350-ml/00750955279621?athbdg=L1504,walmart_page_4
Shampoo Herbal Essences Pelo largo granada & proteína vegana 600 ml,$120.00,https://www.walmart.com.mx/ip/shampoo-herbal-essences-pelo-largo-granada-proteina-vegana-600-ml/00750043521479?athbdg=L1504,walmart_page_4
Caminadora Eléctrica Altera  X80ALT C/ Potencia De 1.5 HP Plegable Color Negro,"$4,689.00",https://www.walmart.com.mx/ip/caminadora-electrica-altera-x80alt-c-potencia-de-1-5-hp-plegable-color-negro/00750231507261?athbdg=L1300,walmart_page_4
Pasta Dental Colgate Máxima Proteccion Anticaries con Calci-protect 135 ml,$70.00,https://www.walmart.com.mx/ip/pasta-dental-colgate-maxima-proteccion-anticaries-con-calci-protect-135-ml/00750954667063?athbdg=L1506,walmart_page_4
Tinte para cabello Nutrisse Oleos sin amoniaco 6.66 rubio rojizo profundo,$97.00,https://www.walmart.com.mx/ip/tinte-para-cabello-nutrisse-oleos-sin-amoniaco-6-66-rubio-rojizo-profundo/00750955287066?athbdg=L1504,walmart_page_4
Pañales para bebe Kleenbebé Suavelastic Etapa 7 Extra Extra Jumbo Unisex 40 Piezas,$306.00,https://www.walmart.com.mx/ip/panales-para-bebe-kleenbebe-suavelastic-etapa-7-extra-extra-jumbo-unisex-40-piezas/00750642564574?athbdg=L1504,walmart_page_4
Tinte para cabello Nutrisse Oleos sin amoniaco 7.0 rubio,$97.00,https://www.walmart.com.mx/ip/tinte-para-cabello-nutrisse-oleos-sin-amoniaco-7-0-rubio/00750955287064?athbdg=L1504,walmart_page_5
Tinte para cabello L'Oréal Imédia Excellence matizador supreme 7.17 rubio cenizo mate,$110.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-imedia-excellence-matizador-supreme-7-17-rubio-cenizo-mate/00750955284447?athbdg=L1504,walmart_page_5
Película Fujifilm Instax Twin Pack Mini B,$429.00,https://www.walmart.com.mx/ip/pelicula-fujifilm-instax-twin-pack-mini-b/00454741017383?athbdg=L1300,walmart_page_5
Croquetas para Perro Ganador Premium Adulto Raza Grande 15 kg,$839.00,https://www.walmart.com.mx/ip/croquetas-para-perro-ganador-premium-adulto-raza-grande-15-kg/00750200287447?athbdg=L1300,walmart_page_5
Tinte para cabello Garnier Nutrisse coloríssimos 316 lavanda,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-colorissimos-316-lavanda/00750955290369?athbdg=L1504,walmart_page_5
Tinte para cabello Garnier Nutrisse ultra cobertura 60u rubio oscuro profundo,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-ultra-cobertura-60u-rubio-oscuro-profundo/00750955291034?athbdg=L1504,walmart_page_5
Aromatizante de Ambiente Aura Colgante multiusos Aroma a Frutos Rojos 6 ml,$59.00,https://www.walmart.com.mx/ip/aromatizante-de-ambiente-aura-colgante-multiusos-aroma-a-frutos-rojos-6-ml/00843661836027?athbdg=L1504,walmart_page_5
Tinte para cabello Garnier Nutrisse 7.777 café con leche,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-7-777-cafe-con-leche/00750955293489?athbdg=L1504,walmart_page_5
Colchón + 2 Almohadas Spring Air + Cubre Colchón Matrimonial + 2 Fundas Spring Air  Carmín,"$4,799.00",https://www.walmart.com.mx/ip/colchon-2-almohadas-spring-air-cubre-colchon-matrimonial-2-fundas-spring-air-carmin/00046416372634?athbdg=L1300,walmart_page_5
Cepillo Dental Colgate Total Limpieza Espumosa 2 Pzas,$95.00,https://www.walmart.com.mx/ip/cepillo-dental-colgate-total-limpieza-espumosa-2-pzas/00750954669372?athbdg=L1504,walmart_page_5
Bálsamo labial Labello Caring Beauty red 4.8 g,$112.00,https://www.walmart.com.mx/ip/balsamo-labial-labello-caring-beauty-red-4-8-g/00400590094867?athbdg=L6000,walmart_page_5
Bocina Bluetooth LG Xboom RNC9,"$6,799.00",https://www.walmart.com.mx/ip/bocina-bluetooth-lg-xboom-rnc9/00880609196006?athbdg=L1300,walmart_page_5
Tinte para cabello Garnier Nutrisse 713 vainilla silvia,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-713-vainilla-silvia/00750607897102?athbdg=L1504,walmart_page_5
Set Juego 3 Sartenes Acero Inoxidable Induccion Fraciel Sin Teflón Fraciel Cristy Sartenes,$769.00,https://www.walmart.com.mx/ip/set-juego-3-sartenes-acero-inoxidable-induccion-fraciel-sin-teflon-fraciel-cristy-sartenes/00955946734038?athbdg=L1300,walmart_page_5
Lavadora Mabe 21 Kg Blanca,"$9,690.00",https://www.walmart.com.mx/ip/lavadora-mabe-21-kg-blanca/00075763897247?athbdg=L1300,walmart_page_5
Tinte para cabello Garnier Nutrisse coloríssimos 462 ciruela,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-colorissimos-462-ciruela/00750955282659?athbdg=L1504,walmart_page_5
Tinte para cabello L'Oréal Imédia Excellence matizador supreme 6.111 rubio oscuro cenizo plata,$112.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-imedia-excellence-matizador-supreme-6-111-rubio-oscuro-cenizo-plata/00750955279177?athbdg=L1504,walmart_page_5
Discos Activos Gel Limpiador Continuo para Sanitarios Pato Lima Fresca 2 Repuestos de 72 ml,$80.00,https://www.walmart.com.mx/ip/discos-activos-gel-limpiador-continuo-para-sanitarios-pato-lima-fresca-2-repuestos-de-72-ml/00750103291709?athbdg=L1504,walmart_page_5
Sistema de altavoz portátil Bose S1 Pro+ Bluetooth 869583-1110,"$14,959.00",https://www.walmart.com.mx/ip/sistema-de-altavoz-portatil-bose-s1-pro-bluetooth-869583-1110/00001781783734?athbdg=L6000,walmart_page_5
Lattafa Khamrah eau de parfum 100 ml Kim Kardashian Kim kardashian for woman eau de parfum 100 ml,$529.00,https://www.walmart.com.mx/ip/lattafa-khamrah-eau-de-parfum-100-ml-kim-kardashian-kim-kardashian-for-woman-eau-de-parfum-100-ml/00629110873719?athbdg=L1300,walmart_page_5
Tinte para cabello Garnier Nutrisse coloríssimos 5562 fresa,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-colorissimos-5562-fresa/00750607895998?athbdg=L1504,walmart_page_5
"Cámara instantánea FUJIFILM Instax Mini 12, Azul","$1,949.00",https://www.walmart.com.mx/ip/camara-instantanea-fujifilm-instax-mini-12-azul/00064109480926?athbdg=L1300,walmart_page_5
Litera Tam Mex Individual Chocolate,"$8,089.00",https://www.walmart.com.mx/ip/litera-tam-mex-individual-chocolate/00750110110692?athbdg=L1300,walmart_page_5
Shampoo Head & Shoulders Anti-Caída' Renovación Capilar con Romero 650 ml,$145.00,https://www.walmart.com.mx/ip/shampoo-head-shoulders-anti-caida-renovacion-capilar-con-romero-650-ml/00750043525660?athbdg=L6000,walmart_page_5
Colchón Matrimonial Master más 2 almohadas Core,"$2,499.00",https://www.walmart.com.mx/ip/colchon-matrimonial-master-mas-2-almohadas-core/00750120120279?athbdg=L1300,walmart_page_5
Tinte para cabello Garnier Nutrisse coloríssimos 6660 manzana,$94.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-colorissimos-6660-manzana/00750607895999?athbdg=L1504,walmart_page_5
Tinte para cabello Palette Intensive Color Creme Kit Rubio Cobrizo  9-7 50ml,$66.00,https://www.walmart.com.mx/ip/tinte-para-cabello-palette-intensive-color-creme-kit-rubio-cobrizo-9-7-50ml/00770202954305?athbdg=L1504,walmart_page_5
Refrigerador 12 Pies Samsung Top Mount Acero,"$8,990.00",https://www.walmart.com.mx/ip/refrigerador-12-pies-samsung-top-mount-acero/00880609536309?athbdg=L1300,walmart_page_5
Perfume Carolina Herrera 212 Eau de Toilette 100 ml,"$1,339.00",https://www.walmart.com.mx/ip/perfume-carolina-herrera-212-eau-de-toilette-100-ml/00841106185316?athbdg=L1300,walmart_page_5
Tinte para cabello L'Oréal Imédia Excellence 7.1 rubio cenizo,$110.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-imedia-excellence-7-1-rubio-cenizo/00750102727517?athbdg=L1504,walmart_page_5
Tinte para cabello Nutrisse Oleos sin amoniaco 2.11 negro platinado,$97.00,https://www.walmart.com.mx/ip/tinte-para-cabello-nutrisse-oleos-sin-amoniaco-2-11-negro-platinado/00750955287072?athbdg=L1504,walmart_page_5
"Detergente en Polvo Ace limpieza Rápida con Oxígeno Activo, 51 Cargas (5.5 kg)",$205.00,https://www.walmart.com.mx/ip/detergente-en-polvo-ace-limpieza-rapida-con-oxigeno-activo-51-cargas-5-5-kg-/00750043514781?athbdg=L1300,walmart_page_5
Tinte para cabello L'Oréal Imédia Excellence 5 castaño claro,$110.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-imedia-excellence-5-castano-claro/00750102727508?athbdg=L1504,walmart_page_5
Bálsamo labial Labello cereza 4.8 g,$79.00,https://www.walmart.com.mx/ip/balsamo-labial-labello-cereza-4-8-g/00750105450277?athbdg=L6000,walmart_page_5
"Perlas de Perfume Downy Fresh Aroma Limpio y Fresco, 345 g",$219.00,https://www.walmart.com.mx/ip/perlas-de-perfume-downy-fresh-aroma-limpio-y-fresco-345-g/00003077209571?athbdg=L1504,walmart_page_5
Tinte para cabello Nutrisse Oleos sin amoniaco 9.1 rubio cenizo,$97.00,https://www.walmart.com.mx/ip/tinte-para-cabello-nutrisse-oleos-sin-amoniaco-9-1-rubio-cenizo/00750955287060?athbdg=L1504,walmart_page_5
Tinte permanente para cabello Garnier Nutrisse sin amoniaco Tono 7.3 Rubio Dorado,$97.00,https://www.walmart.com.mx/ip/tinte-permanente-para-cabello-garnier-nutrisse-sin-amoniaco-tono-7-3-rubio-dorado/00750955296253?athbdg=L1504,walmart_page_5
Tinte para cabello Garnier Nutrisse coloríssimos 6646 cobrizo rubí,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-colorissimos-6646-cobrizo-rubi/00750955281668?athbdg=L1504,walmart_page_5
Tinte para cabello L'Oréal Imédia Excellence 710 rubio cenizo profundo,$110.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-imedia-excellence-710-rubio-cenizo-profundo/00750955291085?athbdg=L1504,walmart_page_5
Papilla Gerber etapa 3 varios sabores 4 pzas de 170 g c/u,$61.00,https://www.walmart.com.mx/ip/papilla-gerber-etapa-3-varios-sabores-4-pzas-de-170-g-c-u/00750105864266?athbdg=L1300,walmart_page_6
Shampoo con Acondicionador Pantene Pro-V Restauración 2 en 1 700 ml,$155.00,https://www.walmart.com.mx/ip/shampoo-con-acondicionador-pantene-pro-v-restauracion-2-en-1-700-ml/00750043511496?athbdg=L6000,walmart_page_6
Crema corporal Lubriderm reparación intensiva 400 ml,$85.00,https://www.walmart.com.mx/ip/crema-corporal-lubriderm-reparacion-intensiva-400-ml/00750100752842?athbdg=L1300,walmart_page_6
Hielera Coleman 48 Qt O 45 Lit Azul Con Asas Tapa Enfriador 153812,$958.80,https://www.walmart.com.mx/ip/hielera-coleman-48-qt-o-45-lit-azul-con-asas-tapa-enfriador-153812/00007650130381?athbdg=L1300,walmart_page_6
Blanqueador líquido Cloralex El Rendidor 3.75 l,$59.00,https://www.walmart.com.mx/ip/blanqueador-liquido-cloralex-el-rendidor-3-75-l/00000007500063?athbdg=L1504,walmart_page_6
Labial Revlon Suede Ink first class 2.55 g,$245.00,https://www.walmart.com.mx/ip/labial-revlon-suede-ink-first-class-2-55-g/00030997018724?athbdg=L6000,walmart_page_6
Vaporera Vasconia Esencial de Aluminio de 32 cm,$649.00,https://www.walmart.com.mx/ip/vaporera-vasconia-esencial-de-aluminio-de-32-cm/00750104404683?athbdg=L1300,walmart_page_6
Tinte para cabello Garnier Nutrisse coloríssimos ua rubio dorado maracuyá,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-colorissimos-ua-rubio-dorado-maracuya/00750955283709?athbdg=L1504,walmart_page_6
Tinte para cabello Nutrisse Oleos sin amoniaco 8.12 rubio claro platinado,$97.00,https://www.walmart.com.mx/ip/tinte-para-cabello-nutrisse-oleos-sin-amoniaco-8-12-rubio-claro-platinado/00750955287075?athbdg=L1504,walmart_page_6
Shampoo Tresemme Shampoo 715 ml,$135.00,https://www.walmart.com.mx/ip/shampoo-tresemme-shampoo-715-ml/00750630622492?athbdg=L1504,walmart_page_6
Tinte para cabello Palette Intensive Color Creme Kit Chocolate 5-68 50ml,$69.00,https://www.walmart.com.mx/ip/tinte-para-cabello-palette-intensive-color-creme-kit-chocolate-5-68-50ml/00770204555412?athbdg=L1504,walmart_page_6
Tinte para cabello Garnier Nutrisse ultra cobertura 50u castaño claro profundo,$87.00,https://www.walmart.com.mx/ip/tinte-para-cabello-garnier-nutrisse-ultra-cobertura-50u-castano-claro-profundo/00750955291033?athbdg=L1504,walmart_page_6
Tinte para cabello Palette Intensive Color Creme Kit Extra Claro 12-1 50 ml,$69.00,https://www.walmart.com.mx/ip/tinte-para-cabello-palette-intensive-color-creme-kit-extra-claro-12-1-50-ml/00770204582675?athbdg=L1504,walmart_page_6
Tinte para cabello L'Oréal Imédia Excellence creme 677 chocolate profundo,$110.00,https://www.walmart.com.mx/ip/tinte-para-cabello-l-oreal-imedia-excellence-creme-677-chocolate-profundo/00750955291091?athbdg=L1504,walmart_page_6
Pañales Huggies Ultraconfort E7 Niño 40 piezas,$402.00,https://www.walmart.com.mx/ip/panales-huggies-ultraconfort-e7-nino-40-piezas/00750642566292?athbdg=L1504,walmart_page_6
Impermeabilizante Impercaucho 12 años blanco 19 L,$839.00,https://www.walmart.com.mx/ip/impermeabilizante-impercaucho-12-anos-blanco-19-l/00750301498016?athbdg=L1300,walmart_page_6
Vaporera Ekco Silver 34 cm,$659.00,https://www.walmart.com.mx/ip/vaporera-ekco-silver-34-cm/00750105995740?athbdg=L1300,walmart_page_6
"Shampoo Dove Derma Care balance capilar, frescura y movimiento por 48h, 400 ml",$105.00,https://www.walmart.com.mx/ip/shampoo-dove-derma-care-balance-capilar-frescura-y-movimiento-por-48h-400-ml/00750630625598?athbdg=L1504,walmart_page_6
Estufa Acros 20 Pulgadas Negra,"$5,479.00",https://www.walmart.com.mx/ip/estufa-acros-20-pulgadas-negra/00750154561700?athbdg=L6000,walmart_page_6
